timestamp,device_os,dma,conversion
1706897010,ios,"Chicago, Illinois",0
1706897075,ios,"Philadelphia, Pennsylvania",0
1706897084,ios,"Philadelphia, Pennsylvania",0
1706897240,ios,"Houston, Texas",0
1706897980,ios,"Dallas-Fort Worth, Texas",0
1706898097,ios,"Philadelphia, Pennsylvania",0
1706898241,android,"Chicago, Illinois",0
1706898534,android,"Houston, Texas",0
1706898607,android,"New York, New York",0
1706898740,android,"Washington, D.C. (Hagerstown)",0
1706899420,ios,"New York, New York",0
1706899840,android,"New York, New York",0
1706899848,android,"Philadelphia, Pennsylvania",0
1706900086,android,"Dallas-Fort Worth, Texas",0
1706900098,ios,"Los Angeles, California",0
1706900345,ios,"New York, New York",0
1706900540,android,"Chicago, Illinois",0
1706900857,android,"San Francisco-Oakland-San Jose, California",0
1706900939,android,"Los Angeles, California",0
1706901073,android,"Houston, Texas",0
1706901194,ios,"Boston (Manchester), Massachusetts",0
1706901194,android,"Houston, Texas",0
1706901373,android,"New York, New York",0
1706901374,android,"New York, New York",0
1706901620,ios,"Los Angeles, California",0
1706901858,android,"Chicago, Illinois",0
1706901871,android,"Philadelphia, Pennsylvania",0
1706902089,ios,"San Francisco-Oakland-San Jose, California",0
1706902184,ios,"New York, New York",0
1706902488,android,"Philadelphia, Pennsylvania",0
1706902515,ios,"Washington, D.C. (Hagerstown)",0
1706902580,android,"Washington, D.C. (Hagerstown)",0
1706903354,android,"San Francisco-Oakland-San Jose, California",0
1706903484,ios,"New York, New York",0
1706903560,android,"San Francisco-Oakland-San Jose, California",0
1706903981,android,"Dallas-Fort Worth, Texas",0
1706904030,ios,"Dallas-Fort Worth, Texas",0
1706904482,android,"Chicago, Illinois",0
1706904799,ios,"Atlanta, Georgia",0
1706905090,ios,"Dallas-Fort Worth, Texas",0
1706905310,android,"New York, New York",0
1706905371,android,"Washington, D.C. (Hagerstown)",0
1706905427,ios,"Chicago, Illinois",0
1706905775,ios,"Dallas-Fort Worth, Texas",0
1706905905,ios,"Philadelphia, Pennsylvania",0
1706905943,android,"New York, New York",0
1706905980,ios,"New York, New York",0
1706906069,ios,"New York, New York",0
1706906262,ios,"Dallas-Fort Worth, Texas",0
1706906314,android,"Washington, D.C. (Hagerstown)",0
1706906379,ios,"Los Angeles, California",0
1706906597,android,"Washington, D.C. (Hagerstown)",0
1706906663,android,"Philadelphia, Pennsylvania",0
1706906722,ios,"Dallas-Fort Worth, Texas",0
1706906743,ios,"Philadelphia, Pennsylvania",0
1706906789,ios,"Dallas-Fort Worth, Texas",0
1706906961,android,"New York, New York",0
1706906982,ios,"Los Angeles, California",0
1706907126,ios,"New York, New York",0
1706907559,ios,"New York, New York",0
1706907570,ios,"Dallas-Fort Worth, Texas",0
1706907999,android,"New York, New York",0
1706908039,ios,"Boston (Manchester), Massachusetts",0
1706908301,ios,"New York, New York",0
1706908649,ios,"New York, New York",0
1706908788,android,"New York, New York",0
1706908834,ios,"San Francisco-Oakland-San Jose, California",0
1706908907,ios,"New York, New York",0
1706909061,android,"Los Angeles, California",0
1706909368,ios,"New York, New York",0
1706909470,ios,"Boston (Manchester), Massachusetts",0
1706910038,ios,"New York, New York",0
1706910132,android,"Boston (Manchester), Massachusetts",0
1706910460,android,"New York, New York",1
1706910703,ios,"New York, New York",0
1706910780,ios,"Dallas-Fort Worth, Texas",0
1706910816,ios,"New York, New York",0
1706910816,ios,"Washington, D.C. (Hagerstown)",0
1706911023,ios,"Dallas-Fort Worth, Texas",0
1706911108,android,"Boston (Manchester), Massachusetts",0
1706911227,ios,"New York, New York",0
1706911368,android,"Dallas-Fort Worth, Texas",0
1706911542,ios,"New York, New York",0
1706911554,android,"Philadelphia, Pennsylvania",0
1706911595,android,"New York, New York",0
1706911794,android,"Atlanta, Georgia",0
1706911835,android,"Washington, D.C. (Hagerstown)",0
1706911936,ios,"Philadelphia, Pennsylvania",0
1706911974,ios,"Dallas-Fort Worth, Texas",0
1706912172,ios,"Boston (Manchester), Massachusetts",0
1706912195,ios,"Dallas-Fort Worth, Texas",0
1706912480,android,"Washington, D.C. (Hagerstown)",0
1706912758,ios,"Boston (Manchester), Massachusetts",0
1706912788,ios,"New York, New York",0
1706913172,ios,"Los Angeles, California",0
1706913279,ios,"San Francisco-Oakland-San Jose, California",0
1706913500,android,"New York, New York",0
1706913720,ios,"Chicago, Illinois",0
1706913778,ios,"New York, New York",0
1706913845,ios,"New York, New York",0
1706914038,ios,"Philadelphia, Pennsylvania",0
1706914324,ios,"New York, New York",0
1706914485,android,"Boston (Manchester), Massachusetts",0
1706914977,android,"San Francisco-Oakland-San Jose, California",0
1706915457,ios,"Los Angeles, California",0
1706915639,ios,"New York, New York",0
1706915949,ios,"New York, New York",0
1706916305,android,"Los Angeles, California",0
1706916309,android,"New York, New York",0
1706916459,android,"Los Angeles, California",0
1706916538,ios,"New York, New York",0
1706916685,ios,"New York, New York",0
1706916833,ios,"Philadelphia, Pennsylvania",0
1706916847,ios,"New York, New York",0
1706916884,android,"San Francisco-Oakland-San Jose, California",0
1706917016,ios,"Los Angeles, California",0
1706917063,ios,"Philadelphia, Pennsylvania",0
1706917064,android,"Los Angeles, California",0
1706917233,ios,"New York, New York",0
1706917801,android,"New York, New York",0
1706917995,ios,"Chicago, Illinois",0
1706918008,ios,"Houston, Texas",0
1706918210,ios,"Atlanta, Georgia",0
1706918246,ios,"New York, New York",0
1706918705,android,"Houston, Texas",0
1706919217,ios,"Chicago, Illinois",0
1706919243,android,"Los Angeles, California",0
1706919391,android,"New York, New York",0
1706919652,ios,"Los Angeles, California",0
1706919864,ios,"Chicago, Illinois",0
1706919973,ios,"Chicago, Illinois",0
1706920112,android,"New York, New York",0
1706920319,ios,"New York, New York",0
1706920692,ios,"Washington, D.C. (Hagerstown)",0
1706920713,ios,"Los Angeles, California",0
1706920849,android,"Philadelphia, Pennsylvania",0
1706920940,ios,"San Francisco-Oakland-San Jose, California",0
1706921005,ios,"Atlanta, Georgia",0
1706921083,android,"New York, New York",0
1706921322,android,"Chicago, Illinois",0
1706921432,android,"Los Angeles, California",0
1706921725,ios,"Atlanta, Georgia",0
1706922382,android,"Los Angeles, California",0
1706922602,ios,"Houston, Texas",0
1706922644,android,"Houston, Texas",0
1706922671,ios,"Los Angeles, California",0
1706922907,android,"New York, New York",0
1706922983,android,"Houston, Texas",0
1706923224,android,"Boston (Manchester), Massachusetts",0
1706923256,android,"New York, New York",0
1706923469,android,"Boston (Manchester), Massachusetts",0
1706923668,ios,"Los Angeles, California",0
1706923900,ios,"Dallas-Fort Worth, Texas",0
1706923902,android,"Boston (Manchester), Massachusetts",0
1706923915,ios,"Philadelphia, Pennsylvania",0
1706924259,ios,"Philadelphia, Pennsylvania",0
1706924973,android,"Dallas-Fort Worth, Texas",0
1706925686,ios,"New York, New York",0
1706925701,ios,"Los Angeles, California",0
1706925735,ios,"New York, New York",0
1706925923,ios,"Chicago, Illinois",0
1706925939,android,"Los Angeles, California",0
1706926411,ios,"Chicago, Illinois",0
1706926885,android,"New York, New York",0
1706927148,ios,"Los Angeles, California",0
1706927270,ios,"Chicago, Illinois",0
1706927354,ios,"Atlanta, Georgia",0
1706927415,ios,"Houston, Texas",0
1706927440,android,"Los Angeles, California",0
1706927512,android,"Chicago, Illinois",0
1706927542,ios,"Philadelphia, Pennsylvania",0
1706927624,ios,"New York, New York",0
1706927635,android,"Dallas-Fort Worth, Texas",0
1706927662,ios,"San Francisco-Oakland-San Jose, California",0
1706927731,ios,"Chicago, Illinois",0
1706927737,ios,"San Francisco-Oakland-San Jose, California",0
1706928544,ios,"Houston, Texas",0
1706929075,ios,"Chicago, Illinois",0
1706929437,ios,"Philadelphia, Pennsylvania",0
1706929459,ios,"New York, New York",0
1706929472,ios,"Dallas-Fort Worth, Texas",0
1706929599,ios,"New York, New York",0
1706929650,android,"New York, New York",0
1706929683,android,"Chicago, Illinois",0
1706930353,android,"New York, New York",0
1706930434,ios,"New York, New York",0
1706930515,ios,"New York, New York",0
1706930537,android,"Philadelphia, Pennsylvania",0
1706930614,android,"New York, New York",0
1706930637,ios,"Los Angeles, California",0
1706930638,ios,"Los Angeles, California",0
1706931628,ios,"Chicago, Illinois",0
1706931829,ios,"New York, New York",0
1706931923,android,"Houston, Texas",0
1706932162,android,"Boston (Manchester), Massachusetts",0
1706932176,ios,"Los Angeles, California",0
1706932272,ios,"New York, New York",0
1706932415,ios,"Atlanta, Georgia",0
1706932843,ios,"New York, New York",0
1706932902,ios,"Chicago, Illinois",0
1706933064,ios,"New York, New York",0
1706933613,ios,"New York, New York",0
1706933911,ios,"New York, New York",0
1706933996,android,"Chicago, Illinois",0
1706934156,android,"New York, New York",0
1706934688,ios,"New York, New York",0
1706934903,ios,"New York, New York",0
1706935238,ios,"Los Angeles, California",0
1706935318,ios,"Philadelphia, Pennsylvania",0
1706935475,ios,"Philadelphia, Pennsylvania",0
1706935507,android,"Boston (Manchester), Massachusetts",0
1706935520,android,"Chicago, Illinois",0
1706935667,ios,"New York, New York",0
1706935702,android,"New York, New York",0
1706935809,ios,"New York, New York",0
1706935814,ios,"Philadelphia, Pennsylvania",0
1706935865,android,"New York, New York",0
1706936071,ios,"Dallas-Fort Worth, Texas",0
1706936150,ios,"Philadelphia, Pennsylvania",0
1706936237,android,"Houston, Texas",0
1706936274,android,"Los Angeles, California",0
1706936357,ios,"New York, New York",0
1706936442,ios,"Los Angeles, California",0
1706936512,ios,"New York, New York",0
1706936869,ios,"Los Angeles, California",0
1706937004,android,"Chicago, Illinois",0
1706937007,ios,"Philadelphia, Pennsylvania",0
1706937029,ios,"New York, New York",0
1706937083,ios,"Philadelphia, Pennsylvania",0
1706937713,android,"Atlanta, Georgia",0
1706937822,ios,"New York, New York",0
1706938111,ios,"Los Angeles, California",0
1706938179,ios,"Washington, D.C. (Hagerstown)",0
1706938368,android,"Los Angeles, California",0
1706938374,ios,"Los Angeles, California",0
1706938562,android,"New York, New York",0
1706938629,android,"Dallas-Fort Worth, Texas",0
1706938731,android,"New York, New York",0
1706939189,ios,"Washington, D.C. (Hagerstown)",0
1706939314,android,"New York, New York",0
1706939855,android,"Washington, D.C. (Hagerstown)",0
1706939889,android,"Philadelphia, Pennsylvania",0
1706939936,ios,"New York, New York",0
1706939943,ios,"Chicago, Illinois",0
1706940014,ios,"Chicago, Illinois",0
1706940181,android,"New York, New York",0
1706940275,android,"Chicago, Illinois",0
1706940394,ios,"Los Angeles, California",0
1706940443,ios,"New York, New York",0
1706940481,ios,"Dallas-Fort Worth, Texas",0
1706940674,ios,"Los Angeles, California",0
1706940921,ios,"New York, New York",0
1706941059,ios,"New York, New York",0
1706941090,android,"Philadelphia, Pennsylvania",0
1706941577,ios,"Philadelphia, Pennsylvania",0
1706942409,ios,"New York, New York",0
1706942786,android,"New York, New York",0
1706942980,ios,"New York, New York",0
1706943395,ios,"New York, New York",0
1706943680,ios,"Los Angeles, California",0
1706943761,ios,"New York, New York",0
1706943776,ios,"Los Angeles, California",0
1706943850,android,"Philadelphia, Pennsylvania",0
1706944301,ios,"Houston, Texas",0
1706944359,android,"New York, New York",0
1706944525,ios,"New York, New York",0
1706944618,ios,"New York, New York",0
1706944792,ios,"Los Angeles, California",0
1706944956,ios,"New York, New York",0
1706945027,ios,"Philadelphia, Pennsylvania",0
1706945264,android,"New York, New York",0
1706945387,android,"San Francisco-Oakland-San Jose, California",0
1706945401,ios,"Los Angeles, California",0
1706945435,android,"New York, New York",0
1706945919,ios,"Chicago, Illinois",0
1706945924,android,"Los Angeles, California",0
1706946086,ios,"Chicago, Illinois",0
1706946096,ios,"New York, New York",0
1706946210,ios,"Washington, D.C. (Hagerstown)",0
1706946246,ios,"San Francisco-Oakland-San Jose, California",0
1706946250,ios,"New York, New York",0
1706946452,ios,"Houston, Texas",0
1706946495,ios,"New York, New York",0
1706946567,android,"Los Angeles, California",0
1706946953,ios,"New York, New York",0
1706947056,ios,"New York, New York",0
1706947084,ios,"Dallas-Fort Worth, Texas",0
1706947758,ios,"New York, New York",0
1706947949,android,"New York, New York",0
1706947967,ios,"New York, New York",0
1706948158,ios,"New York, New York",0
1706948334,ios,"San Francisco-Oakland-San Jose, California",0
1706948382,android,"Washington, D.C. (Hagerstown)",0
1706948474,ios,"Washington, D.C. (Hagerstown)",0
1706948500,ios,"Dallas-Fort Worth, Texas",0
1706948593,android,"Philadelphia, Pennsylvania",0
1706949051,android,"New York, New York",0
1706949132,ios,"Washington, D.C. (Hagerstown)",0
1706949370,ios,"Chicago, Illinois",0
1706949399,android,"Philadelphia, Pennsylvania",0
1706949417,android,"Houston, Texas",1
1706949457,ios,"New York, New York",0
1706949470,ios,"New York, New York",0
1706949565,ios,"New York, New York",0
1706949714,ios,"Chicago, Illinois",0
1706949826,android,"Atlanta, Georgia",0
1706949827,ios,"New York, New York",0
1706949941,ios,"New York, New York",0
1706950012,ios,"Dallas-Fort Worth, Texas",0
1706950691,ios,"New York, New York",0
1706951077,ios,"New York, New York",0
1706951151,ios,"New York, New York",0
1706951337,android,"San Francisco-Oakland-San Jose, California",0
1706951438,ios,"Philadelphia, Pennsylvania",0
1706951475,ios,"New York, New York",0
1706951491,android,"Philadelphia, Pennsylvania",0
1706951611,android,"New York, New York",1
1706951670,ios,"Chicago, Illinois",0
1706952043,android,"Philadelphia, Pennsylvania",0
1706952101,android,"Philadelphia, Pennsylvania",0
1706952789,ios,"Boston (Manchester), Massachusetts",0
1706953156,android,"New York, New York",0
1706953459,android,"Los Angeles, California",0
1706953876,ios,"Washington, D.C. (Hagerstown)",0
1706954086,android,"Philadelphia, Pennsylvania",0
1706954153,android,"New York, New York",0
1706954237,ios,"Los Angeles, California",0
1706954362,android,"Dallas-Fort Worth, Texas",0
1706954447,ios,"Dallas-Fort Worth, Texas",0
1706954456,ios,"New York, New York",0
1706954690,android,"Los Angeles, California",0
1706954835,ios,"Houston, Texas",0
1706954883,android,"Los Angeles, California",0
1706954999,ios,"New York, New York",0
1706955110,ios,"New York, New York",0
1706955186,android,"New York, New York",0
1706955191,android,"Philadelphia, Pennsylvania",0
1706955248,ios,"New York, New York",0
1706955412,ios,"New York, New York",0
1706955458,ios,"Los Angeles, California",0
1706955518,android,"New York, New York",0
1706955547,ios,"New York, New York",0
1706956098,ios,"New York, New York",0
1706956140,ios,"Dallas-Fort Worth, Texas",0
1706956275,android,"New York, New York",0
1706956370,ios,"New York, New York",0
1706956414,ios,"New York, New York",0
1706956477,ios,"Los Angeles, California",0
1706957026,ios,"Washington, D.C. (Hagerstown)",0
1706957134,android,"Boston (Manchester), Massachusetts",0
1706957248,ios,"Philadelphia, Pennsylvania",0
1706957474,android,"New York, New York",0
1706957583,android,"Washington, D.C. (Hagerstown)",0
1706957785,android,"New York, New York",1
1706957872,ios,"Los Angeles, California",0
1706957957,ios,"Los Angeles, California",0
1706958178,ios,"Philadelphia, Pennsylvania",0
